0,0,1,81,2023-06-02T02:09:28 CEST
0,0,0,80,2023-06-02T02:09:29 CEST
0,0,0,81,2023-06-02T02:09:30 CEST
0,0,0,82,2023-06-02T02:09:31 CEST
0,0,1,81,2023-06-02T02:09:32 CEST
0,0,0,81,2023-06-02T02:09:33 CEST
0,0,0,81,2023-06-02T02:09:34 CEST
0,0,0,81,2023-06-02T02:09:35 CEST
0,0,0,82,2023-06-02T02:09:38 CEST
0,0,0,82,2023-06-02T02:09:39 CEST
0,0,0,81,2023-06-02T02:09:40 CEST
0,0,1,81,2023-06-02T02:09:41 CEST
0,0,1,81,2023-06-02T02:09:42 CEST
0,0,0,81,2023-06-02T02:09:43 CEST
0,0,0,81,2023-06-02T02:09:44 CEST
0,0,1,81,2023-06-02T02:09:45 CEST
0,0,0,81,2023-06-02T02:10:30 CEST
0,0,0,81,2023-06-02T02:10:33 CEST
0,0,0,82,2023-06-02T02:10:34 CEST
0,0,1,81,2023-06-02T02:10:35 CEST
0,0,0,82,2023-06-02T02:10:36 CEST
0,0,0,81,2023-06-02T02:10:37 CEST
0,0,0,81,2023-06-02T02:10:38 CEST
0,0,0,82,2023-06-02T02:10:39 CEST
0,0,1,81,2023-06-02T02:10:40 CEST
0,0,0,81,2023-06-02T02:10:41 CEST
0,0,0,81,2023-06-02T02:10:42 CEST
0,0,1,82,2023-06-02T02:10:43 CEST
0,0,0,80,2023-06-02T02:10:44 CEST
0,0,0,81,2023-06-02T02:10:47 CEST
0,0,0,81,2023-06-02T02:10:48 CEST
0,0,0,81,2023-06-02T02:10:49 CEST
0,0,1,81,2023-06-02T02:10:50 CEST
0,0,1,81,2023-06-02T02:10:51 CEST
0,0,1,82,2023-06-02T02:10:52 CEST
0,0,0,81,2023-06-02T02:10:53 CEST
0,0,1,82,2023-06-02T02:10:54 CEST
0,0,0,81,2023-06-02T02:10:55 CEST
0,0,0,81,2023-06-02T02:10:56 CEST
0,0,1,81,2023-06-02T02:10:57 CEST
0,0,0,81,2023-06-02T02:10:58 CEST
0,0,1,80,2023-06-02T02:10:59 CEST
0,0,0,82,2023-06-02T02:11:00 CEST
0,0,0,82,2023-06-02T02:11:01 CEST
0,0,1,81,2023-06-02T02:11:02 CEST
0,0,0,81,2023-06-02T02:11:03 CEST
0,0,1,81,2023-06-02T02:11:04 CEST
0,0,1,81,2023-06-02T02:11:07 CEST
0,0,0,81,2023-06-02T02:11:08 CEST
0,0,0,82,2023-06-02T02:11:09 CEST
0,0,0,80,2023-06-02T02:11:10 CEST
0,0,1,81,2023-06-02T02:11:11 CEST
0,0,0,81,2023-06-02T02:11:12 CEST
0,0,1,81,2023-06-02T02:11:13 CEST
0,0,0,81,2023-06-02T02:11:14 CEST
0,0,0,81,2023-06-02T02:11:15 CEST
0,0,1,81,2023-06-02T02:11:16 CEST
0,0,0,82,2023-06-02T02:11:17 CEST
0,0,0,81,2023-06-02T02:11:18 CEST
0,0,1,80,2023-06-02T02:11:19 CEST
0,0,1,82,2023-06-02T02:11:20 CEST
0,0,1,80,2023-06-02T02:11:21 CEST
0,0,0,81,2023-06-02T02:11:22 CEST
0,0,0,81,2023-06-02T02:11:23 CEST
0,0,1,81,2023-06-02T02:11:24 CEST
0,0,0,82,2023-06-02T02:11:25 CEST
0,0,1,81,2023-06-02T02:11:26 CEST
0,0,0,81,2023-06-02T02:11:27 CEST
0,0,0,81,2023-06-02T02:11:28 CEST
0,0,1,81,2023-06-02T02:11:29 CEST
0,0,0,80,2023-06-02T02:11:30 CEST
0,0,1,81,2023-06-02T02:11:31 CEST
0,0,0,81,2023-06-02T02:11:32 CEST
0,0,1,81,2023-06-02T02:11:33 CEST
0,0,0,81,2023-06-02T02:11:34 CEST
0,0,1,81,2023-06-02T02:11:35 CEST
0,0,0,81,2023-06-02T02:11:36 CEST
0,0,1,81,2023-06-02T02:11:37 CEST
0,0,0,81,2023-06-02T02:11:38 CEST
0,0,1,81,2023-06-02T02:11:39 CEST
0,0,0,81,2023-06-02T02:11:40 CEST
0,0,0,81,2023-06-02T02:11:41 CEST
0,0,1,82,2023-06-02T02:11:42 CEST
0,0,0,81,2023-06-02T02:11:43 CEST
0,0,0,81,2023-06-02T02:11:44 CEST
0,0,0,81,2023-06-02T02:11:45 CEST
0,0,0,81,2023-06-02T02:11:46 CEST
0,0,1,81,2023-06-02T02:11:47 CEST
0,0,0,81,2023-06-02T02:11:48 CEST
0,0,0,82,2023-06-02T02:11:49 CEST
0,0,0,81,2023-06-02T02:11:50 CEST
0,0,0,82,2023-06-02T02:11:51 CEST
0,0,1,81,2023-06-02T02:11:52 CEST
0,0,1,81,2023-06-02T02:11:53 CEST
0,0,0,81,2023-06-02T02:11:54 CEST
0,0,1,81,2023-06-02T02:11:55 CEST
0,0,1,82,2023-06-02T02:11:56 CEST
0,0,0,81,2023-06-02T02:11:57 CEST
0,0,0,82,2023-06-02T02:11:58 CEST
0,0,0,81,2023-06-02T02:11:59 CEST
0,0,0,82,2023-06-02T02:12:00 CEST
0,0,1,81,2023-06-02T02:12:01 CEST
0,0,1,81,2023-06-02T02:12:02 CEST
0,0,0,81,2023-06-02T02:12:03 CEST
0,0,0,82,2023-06-02T02:12:04 CEST
0,0,1,81,2023-06-02T02:12:05 CEST
0,0,0,82,2023-06-02T02:12:06 CEST
0,0,0,81,2023-06-02T02:12:07 CEST
0,0,1,80,2023-06-02T02:12:08 CEST
0,0,1,81,2023-06-02T02:12:09 CEST
0,0,0,81,2023-06-02T02:12:10 CEST
0,0,1,82,2023-06-02T02:12:11 CEST
0,0,1,81,2023-06-02T02:12:12 CEST
0,0,0,81,2023-06-02T02:12:13 CEST
0,0,1,81,2023-06-02T02:12:14 CEST
0,0,0,81,2023-06-02T02:12:15 CEST
0,0,1,81,2023-06-02T02:12:16 CEST
0,0,1,81,2023-06-02T02:20:24 CEST
0,0,0,81,2023-06-02T02:20:27 CEST
0,0,0,80,2023-06-02T02:20:28 CEST
0,0,0,80,2023-06-02T02:20:29 CEST
0,0,0,81,2023-06-02T02:20:30 CEST
0,0,0,81,2023-06-02T02:20:31 CEST
0,0,0,80,2023-06-02T02:20:32 CEST
0,0,0,81,2023-06-02T02:20:33 CEST
0,0,0,81,2023-06-02T02:20:34 CEST
0,0,1,81,2023-06-02T02:20:35 CEST
0,0,0,81,2023-06-02T02:20:36 CEST
0,0,0,80,2023-06-02T02:20:37 CEST
0,0,0,81,2023-06-02T02:20:38 CEST
0,0,0,81,2023-06-02T02:20:39 CEST
0,0,0,80,2023-06-02T02:20:40 CEST
0,0,1,81,2023-06-02T02:20:41 CEST
0,0,0,81,2023-06-02T02:20:42 CEST
0,0,0,82,2023-06-02T02:20:43 CEST
0,0,0,81,2023-06-02T02:20:44 CEST
0,0,0,80,2023-06-02T02:20:45 CEST
0,0,0,81,2023-06-02T02:20:46 CEST
0,0,0,81,2023-06-02T02:20:47 CEST
0,0,1,81,2023-06-02T02:20:48 CEST
0,0,1,80,2023-06-02T02:20:49 CEST
0,0,0,81,2023-06-02T02:20:50 CEST
0,0,0,82,2023-06-02T02:20:51 CEST
0,0,1,80,2023-06-02T02:20:52 CEST
0,0,0,82,2023-06-02T02:20:53 CEST
0,0,1,80,2023-06-02T02:20:54 CEST
0,0,0,81,2023-06-02T02:20:55 CEST
0,0,0,81,2023-06-02T02:20:56 CEST
0,0,1,80,2023-06-02T02:20:57 CEST
0,0,0,81,2023-06-02T02:20:58 CEST
0,0,0,81,2023-06-02T02:20:59 CEST
0,0,1,80,2023-06-02T02:21:00 CEST
0,0,1,81,2023-06-02T02:21:01 CEST
0,0,0,81,2023-06-02T02:21:02 CEST
0,0,0,81,2023-06-02T02:21:03 CEST
0,0,0,81,2023-06-02T02:21:04 CEST
0,0,0,80,2023-06-02T02:21:05 CEST
0,0,1,81,2023-06-02T02:21:06 CEST
0,0,1,82,2023-06-02T02:21:07 CEST
0,0,1,80,2023-06-02T02:21:08 CEST
0,0,0,81,2023-06-02T02:21:09 CEST
0,0,0,80,2023-06-02T02:21:10 CEST
0,0,1,80,2023-06-02T02:21:11 CEST
0,0,0,80,2023-06-02T02:21:12 CEST
0,0,1,81,2023-06-02T02:21:13 CEST
0,0,0,81,2023-06-02T02:21:14 CEST
0,0,0,81,2023-06-02T02:21:15 CEST
0,0,0,80,2023-06-02T02:21:16 CEST
0,0,0,81,2023-06-02T02:21:20 CEST
0,0,1,81,2023-06-02T02:21:20 CEST
0,0,0,81,2023-06-02T02:21:21 CEST
0,0,5,80,2023-06-02T02:21:22 CEST
0,0,70,81,2023-06-02T02:21:23 CEST
0,0,66,81,2023-06-02T02:21:24 CEST
0,0,0,80,2023-06-02T02:21:25 CEST
0,0,1,81,2023-06-02T02:21:26 CEST
0,0,1,81,2023-06-02T02:21:27 CEST
0,0,1,81,2023-06-02T02:21:28 CEST
0,0,0,81,2023-06-02T02:21:29 CEST
0,0,0,81,2023-06-02T02:21:30 CEST
0,0,0,80,2023-06-02T02:21:31 CEST
0,0,0,81,2023-06-02T02:21:32 CEST
0,0,0,81,2023-06-02T02:21:33 CEST
0,0,1,80,2023-06-02T02:21:34 CEST
0,0,1,81,2023-06-02T02:21:35 CEST
0,0,0,80,2023-06-02T02:21:36 CEST
0,0,1,80,2023-06-02T02:21:37 CEST
0,0,1,82,2023-06-02T02:21:38 CEST
0,0,0,80,2023-06-02T02:21:39 CEST
0,0,0,81,2023-06-02T02:21:40 CEST
0,0,0,81,2023-06-02T02:21:41 CEST
0,0,1,81,2023-06-02T02:21:42 CEST
0,0,1,81,2023-06-02T02:21:43 CEST
0,0,1,81,2023-06-02T02:21:44 CEST
0,0,0,80,2023-06-02T02:21:45 CEST
0,0,1,80,2023-06-02T02:21:46 CEST
0,0,0,81,2023-06-02T02:21:47 CEST
0,0,0,80,2023-06-02T02:21:48 CEST
0,0,0,80,2023-06-02T02:21:51 CEST
0,0,1,81,2023-06-02T02:21:52 CEST
0,0,0,80,2023-06-02T02:21:53 CEST
0,0,1,82,2023-06-02T02:21:54 CEST
0,0,1,80,2023-06-02T02:21:55 CEST
0,0,0,80,2023-06-02T02:21:56 CEST
0,0,0,81,2023-06-02T02:21:57 CEST
0,0,1,81,2023-06-02T02:22:01 CEST
0,0,0,81,2023-06-02T02:22:01 CEST
0,0,0,81,2023-06-02T02:22:02 CEST
0,0,1,80,2023-06-02T02:22:03 CEST
0,0,0,81,2023-06-02T02:22:05 CEST
0,0,0,81,2023-06-02T02:22:08 CEST
0,0,0,81,2023-06-02T02:22:08 CEST
0,0,0,80,2023-06-02T02:22:10 CEST
0,0,1,80,2023-06-02T02:22:13 CEST
0,0,0,81,2023-06-02T02:22:13 CEST
0,0,0,81,2023-06-02T02:22:15 CEST
0,0,0,80,2023-06-02T02:22:18 CEST
0,0,0,81,2023-06-02T02:22:19 CEST
0,0,0,80,2023-06-02T02:22:20 CEST
0,0,0,82,2023-06-02T02:22:21 CEST
0,0,1,80,2023-06-02T02:22:22 CEST
0,0,0,81,2023-06-02T02:22:23 CEST
0,0,0,81,2023-06-02T02:22:24 CEST
0,0,1,80,2023-06-02T02:22:25 CEST
0,0,0,81,2023-06-02T02:22:26 CEST
0,0,1,81,2023-06-02T02:22:27 CEST
0,0,0,80,2023-06-02T02:22:28 CEST
0,0,0,81,2023-06-02T02:22:29 CEST
0,0,1,80,2023-06-02T02:22:30 CEST
0,0,1,81,2023-06-02T02:22:31 CEST
0,0,0,81,2023-06-02T02:22:32 CEST
0,0,0,80,2023-06-02T02:22:33 CEST
0,0,1,81,2023-06-02T02:22:34 CEST
0,0,0,81,2023-06-02T02:22:35 CEST
0,0,1,81,2023-06-02T02:22:36 CEST
0,0,0,81,2023-06-02T02:22:37 CEST
0,0,1,80,2023-06-02T02:22:38 CEST
0,0,0,81,2023-06-02T02:22:39 CEST
0,0,1,82,2023-06-02T02:25:32 CEST
0,0,1,81,2023-06-02T02:25:35 CEST
0,0,0,80,2023-06-02T02:25:36 CEST
0,0,0,81,2023-06-02T02:25:37 CEST
0,0,1,81,2023-06-02T02:25:38 CEST
0,0,0,80,2023-06-02T02:25:39 CEST
0,0,1,82,2023-06-02T02:25:40 CEST
0,0,0,80,2023-06-02T02:25:41 CEST
0,0,0,81,2023-06-02T02:25:42 CEST
0,0,0,81,2023-06-02T02:25:43 CEST
0,0,0,80,2023-06-02T02:25:44 CEST
0,0,0,81,2023-06-02T02:25:45 CEST
0,0,0,81,2023-06-02T02:25:46 CEST
0,0,0,81,2023-06-02T02:25:47 CEST
0,0,0,81,2023-06-02T02:25:48 CEST
0,0,0,80,2023-06-02T02:25:49 CEST
0,0,0,81,2023-06-02T02:25:50 CEST
0,0,1,81,2023-06-02T02:25:51 CEST
0,0,1,81,2023-06-02T02:25:52 CEST
0,0,0,81,2023-06-02T02:25:53 CEST
0,0,0,80,2023-06-02T02:25:54 CEST
0,0,0,80,2023-06-02T02:25:55 CEST
0,0,1,82,2023-06-02T02:25:56 CEST
0,0,0,81,2023-06-02T02:25:57 CEST
0,0,1,81,2023-06-02T02:25:58 CEST
0,0,1,81,2023-06-02T02:25:59 CEST
0,0,0,81,2023-06-02T02:26:00 CEST
0,0,0,81,2023-06-02T02:26:01 CEST
0,0,0,80,2023-06-02T02:26:02 CEST
0,0,1,80,2023-06-02T02:26:03 CEST
0,0,1,82,2023-06-02T02:26:04 CEST
0,0,1,80,2023-06-02T02:26:05 CEST
0,0,1,81,2023-06-02T02:26:06 CEST
0,0,0,80,2023-06-02T02:26:07 CEST
0,0,1,81,2023-06-02T02:26:08 CEST
0,0,1,81,2023-06-02T02:26:09 CEST
0,0,0,80,2023-06-02T02:26:10 CEST
0,0,0,82,2023-06-02T02:26:11 CEST
0,0,1,81,2023-06-02T02:26:12 CEST
0,0,0,81,2023-06-02T02:26:13 CEST
0,0,1,80,2023-06-02T02:26:14 CEST
0,0,1,81,2023-06-02T02:26:15 CEST
0,0,0,81,2023-06-02T02:26:16 CEST
0,0,0,80,2023-06-02T02:26:17 CEST
0,0,0,81,2023-06-02T02:26:18 CEST
0,0,1,80,2023-06-02T02:26:19 CEST
0,0,0,80,2023-06-02T02:26:20 CEST
0,0,1,81,2023-06-02T02:26:23 CEST
0,0,0,80,2023-06-02T02:26:24 CEST
0,0,1,81,2023-06-02T02:26:25 CEST
0,0,0,81,2023-06-02T02:26:26 CEST
0,0,0,81,2023-06-02T02:26:27 CEST
0,0,0,80,2023-06-02T02:26:30 CEST
0,0,0,81,2023-06-02T02:26:31 CEST
0,0,1,81,2023-06-02T02:26:32 CEST
0,0,0,81,2023-06-02T02:26:33 CEST
0,0,0,80,2023-06-02T02:26:34 CEST
0,0,1,82,2023-06-02T02:26:35 CEST
0,0,0,81,2023-06-02T02:26:36 CEST
0,0,0,81,2023-06-02T02:26:37 CEST
0,0,0,81,2023-06-02T02:26:38 CEST
0,0,0,80,2023-06-02T02:26:39 CEST
0,0,1,81,2023-06-02T02:26:40 CEST
0,0,1,80,2023-06-02T02:26:41 CEST
0,0,0,82,2023-06-02T02:26:42 CEST
0,0,0,80,2023-06-02T02:26:43 CEST
0,0,1,81,2023-06-02T02:26:44 CEST
0,0,0,81,2023-06-02T02:26:45 CEST
0,0,0,80,2023-06-02T02:26:46 CEST
0,0,0,82,2023-06-02T02:26:47 CEST
0,0,0,80,2023-06-02T02:26:48 CEST
0,0,1,80,2023-06-02T02:26:49 CEST
0,0,1,82,2023-06-02T02:26:50 CEST
0,0,0,80,2023-06-02T02:26:51 CEST
0,0,0,81,2023-06-02T02:26:52 CEST
0,0,1,81,2023-06-02T02:26:53 CEST
0,0,1,80,2023-06-02T02:26:54 CEST
0,0,0,81,2023-06-02T02:26:55 CEST
0,0,0,80,2023-06-02T02:26:56 CEST
0,0,1,81,2023-06-02T02:26:57 CEST
0,0,1,81,2023-06-02T02:26:58 CEST
0,0,1,80,2023-06-02T02:26:59 CEST
0,0,0,82,2023-06-02T02:27:00 CEST
0,0,0,80,2023-06-02T02:27:01 CEST
0,0,1,81,2023-06-02T02:27:02 CEST
0,0,0,81,2023-06-02T02:27:03 CEST
0,0,1,81,2023-06-02T02:27:04 CEST
0,0,1,81,2023-06-02T02:27:05 CEST
0,0,1,80,2023-06-02T02:27:06 CEST
0,0,1,82,2023-06-02T02:27:07 CEST
0,0,1,80,2023-06-02T02:27:08 CEST
0,0,0,81,2023-06-02T02:27:09 CEST
0,0,0,81,2023-06-02T02:27:10 CEST
0,0,1,81,2023-06-02T02:27:11 CEST
0,0,0,80,2023-06-02T02:27:12 CEST
0,0,0,81,2023-06-02T02:27:13 CEST
0,0,1,81,2023-06-02T02:27:14 CEST
0,0,0,80,2023-06-02T02:27:15 CEST
0,0,0,80,2023-06-02T02:27:16 CEST
0,0,1,81,2023-06-02T02:27:17 CEST
0,0,1,80,2023-06-02T02:27:18 CEST
0,0,1,81,2023-06-02T02:27:19 CEST
0,0,0,81,2023-06-02T02:27:20 CEST
0,0,0,80,2023-06-02T02:27:21 CEST
0,0,0,81,2023-06-02T02:27:22 CEST
0,0,0,81,2023-06-02T02:27:23 CEST
0,0,0,80,2023-06-02T02:27:24 CEST
0,0,1,82,2023-06-02T02:27:25 CEST
0,0,0,80,2023-06-02T02:27:26 CEST
0,0,1,81,2023-06-02T02:27:27 CEST
0,0,0,81,2023-06-02T02:27:28 CEST
0,0,1,80,2023-06-02T02:27:29 CEST
0,0,0,82,2023-06-02T02:27:30 CEST
0,0,0,81,2023-06-02T02:27:31 CEST
0,0,1,80,2023-06-02T02:27:32 CEST
0,0,0,81,2023-06-02T02:27:33 CEST
0,0,1,81,2023-06-02T02:27:34 CEST
0,0,1,81,2023-06-02T02:27:35 CEST
0,0,1,81,2023-06-02T02:27:36 CEST
0,0,1,81,2023-06-02T02:27:37 CEST
0,0,1,80,2023-06-02T02:27:38 CEST
0,0,1,81,2023-06-02T02:27:39 CEST
0,0,0,80,2023-06-02T02:27:40 CEST
0,0,0,81,2023-06-02T02:27:41 CEST
0,0,0,81,2023-06-02T02:27:42 CEST
0,0,0,81,2023-06-02T02:27:43 CEST
0,0,0,82,2023-06-02T02:27:44 CEST
0,0,0,81,2023-06-02T02:27:45 CEST
0,0,1,81,2023-06-02T02:27:46 CEST
0,0,0,80,2023-06-02T02:27:47 CEST
0,0,0,81,2023-06-02T02:27:48 CEST
0,0,1,82,2023-06-02T02:27:49 CEST
0,0,1,81,2023-06-02T02:27:50 CEST
0,0,0,80,2023-06-02T02:27:51 CEST
0,0,1,81,2023-06-02T02:27:52 CEST
0,0,0,82,2023-06-02T02:27:53 CEST
0,0,0,80,2023-06-02T02:27:54 CEST
0,0,1,82,2023-06-02T02:27:55 CEST
0,0,1,80,2023-06-02T02:27:56 CEST
0,0,0,80,2023-06-02T02:27:57 CEST
0,0,1,81,2023-06-02T02:27:58 CEST
0,0,0,80,2023-06-02T02:27:59 CEST
0,0,0,81,2023-06-02T02:28:00 CEST
0,0,0,81,2023-06-02T02:28:01 CEST
0,0,0,80,2023-06-02T02:28:02 CEST
0,0,0,81,2023-06-02T02:28:03 CEST
0,0,0,81,2023-06-02T02:28:04 CEST
0,0,1,81,2023-06-02T02:28:05 CEST
0,0,1,81,2023-06-02T02:28:06 CEST
0,0,1,81,2023-06-02T02:28:07 CEST
0,0,0,81,2023-06-02T02:28:08 CEST
0,0,0,81,2023-06-02T02:28:09 CEST
0,0,0,81,2023-06-02T02:28:10 CEST
0,0,1,80,2023-06-02T02:28:11 CEST
0,0,0,81,2023-06-02T02:28:12 CEST
0,0,1,81,2023-06-02T02:28:13 CEST
0,0,0,82,2023-06-02T02:28:14 CEST
