0 0 2 82 1685612628
0 0 3 81 1685612629
0 0 5 81 1685612630
0 0 0 81 1685612631
0 0 0 81 1685612632
0 0 0 81 1685612633
0 0 1 81 1685612634
0 0 0 81 1685612635
0 0 0 81 1685612636
