0,1,2,89
0,1,3,91
0,1,3,91
0,1,3,92
0,1,3,91
0,1,2,92
0,1,3,91
0,1,3,91
0,1,2,91
0,1,2,91
0,1,2,92
0,1,2,91
0,1,3,92
0,1,2,91
0,1,2,92
0,1,3,92
0,1,2,92
0,1,2,91
0,1,2,91
0,1,3,91
0,1,3,92
0,1,3,92
0,1,2,91
0,1,2,92
0,1,2,92
0,1,2,91
0,1,3,92
